handle,problem,rating
priyansupulak,Fox And Names,1
priyansupulak,Igor and his way to work,1
priyansupulak,Uncle Bogdan and Country Happiness,1
priyansupulak,Captain Flint and Crew Recruitment,1
priyansupulak,Array Walk,1
priyansupulak,Quantity of Strings,1
priyansupulak,Choosing flowers,1
priyansupulak,Common Prefixes,1
priyansupulak,String Transformation 1,1
priyansupulak,Prefix Flip (Easy Version),1
priyansupulak,Common Subsequence,1
priyansupulak,Beautiful Array,1
priyansupulak,Acacius and String,1
priyansupulak,Dubious Cyrpto,1
priyansupulak,Omkar and Circle,1
priyansupulak,Replace by MEX,1
priyansupulak,Ilya and Matrix,1
priyansupulak,Element Extermination,1
priyansupulak,Almost Arithmetical Progression,1
priyansupulak,Grid-00100,1
priyansupulak,Reading Books (easy version),1
priyansupulak,Vasya and Chess,1
priyansupulak,Pluses and Minuses,1
priyansupulak,RationalLee,1
priyansupulak,FashionabLee,1
priyansupulak,Johnny and Contribution,1
priyansupulak,Johnny and Another Rating Drop,1
priyansupulak,Odd Selection,1
priyansupulak,Maximum Submatrix 2,1
priyansupulak,Hidden Word,1
priyansupulak,Bear and Two Paths,1
priyansupulak,Subsequence Hate,1
priyansupulak,Yet Another Yet Another Task,1
priyansupulak,Arpa's weak amphitheater and Mehrdad's valuable Hoses,1
priyansupulak,Mixing Water,1
priyansupulak,The Child and Set,1
priyansupulak,Vasya and Multisets,1
priyansupulak,Similar Pairs,1
priyansupulak,Multiset,1
priyansupulak,Camp Schedule,1
priyansupulak,Almost Identity Permutations,1
priyansupulak,Extract Numbers,1
priyansupulak,s-palindrome,1
priyansupulak,Little Elephant and Interval,1
priyansupulak,Permutation Game,1
priyansupulak,Orac and Medians,1
priyansupulak,Orac and LCM,1
priyansupulak,Working out,1
priyansupulak,Orac and Models,1
priyansupulak,Binary String Reconstruction,1
priyansupulak,Mike and Shortcuts,1
priyansupulak,Shockers,1
priyansupulak,Hilbert's Hotel,1
priyansupulak,Petya and Exam,1
priyansupulak,Colorful Graph,1
priyansupulak,Round Table Knights,1
priyansupulak,Code For 1,1
priyansupulak,Buns,1
priyansupulak,"Sagheer, the Hausmeister",1
priyansupulak,Phoenix and Beauty,1
priyansupulak,Igor In the Museum,1
priyansupulak,Qualification Rounds,1
priyansupulak,Nastya and Scoreboard,1
priyansupulak,Magic Numbers,1
priyansupulak,Anadi and Domino,1
priyansupulak,Yet Another Counting Problem,1
priyansupulak,Road To Zero,1
priyansupulak,Fair,1
priyansupulak,Arpa's loud Owf and Mehrdad's evil plan,1
priyansupulak,Kuro and Walking Route,1
priyansupulak,Cthulhu,1
priyansupulak,Beautiful Graph,1
priyansupulak,Nastya and Door,1
priyansupulak,Nastya and Rice,1
priyansupulak,Colorful Bricks,1
priyansupulak,Military Problem,1
priyansupulak,Socks,1
priyansupulak,Bear and Forgotten Tree 3,1
priyansupulak,An impassioned circulation of affection,1
priyansupulak,Sasha and a Bit of Relax,1
priyansupulak,Sum in the tree,1
priyansupulak,Serval and Parenthesis Sequence,1
priyansupulak,Remove Adjacent,1
priyansupulak,Linova and Kingdom,1
priyansupulak,Vitaly and Strings,1
priyansupulak,Balanced Substring,1
priyansupulak,Anfisa the Monkey,1
priyansupulak,Powered Addition,1
priyansupulak,Spiders,1
priyansupulak,Circle of Monsters,1
priyansupulak,Did you mean...,1
priyansupulak,Anton and Making Potions,1
priyansupulak,Marvolo Gaunt's Ring,1
priyansupulak,Eugene and an array,1
priyansupulak,Little Artem,1
priyansupulak,The Fair Nut and String,1
priyansupulak,Dasha and Password,1
priyansupulak,Maximum Absurdity,1
priyansupulak,Alyona and Spreadsheet,1
priyansupulak,Number of Ways,1
priyansupulak,Dima and a Bad XOR,1
priyansupulak,Polycarp and Div 3,1
priyansupulak,Dreamoon Likes Coloring,1
priyansupulak,Dreamoon Likes Permutations,1
priyansupulak,Cards,1
priyansupulak,Hard Process,1
priyansupulak,Coloring Trees,1
priyansupulak,Nikita and string,1
priyansupulak,Composite Coloring,1
priyansupulak,Exercising Walk,1
priyansupulak,New Year and Ascent Sequence,1
priyansupulak,Tetrahedron,1
priyansupulak,New Year and Domino,1
priyansupulak,Carousel,1
priyansupulak,Game with Chips,1
priyansupulak,Vasya and String,1
priyansupulak,Woodcutters,1
priyansupulak,Vacations,1
priyansupulak,RGB Substring (hard version),1
priyansupulak,K for the Price of One (Hard Version),1
priyansupulak,Hard problem,1
priyansupulak,Mashmokh and ACM,1
priyansupulak,Princesses and Princes,1
priyansupulak,Sum of Odd Integers,1
priyansupulak,Good Sequences,1
priyansupulak,Pride,1
priyansupulak,Color the Fence,1
priyansupulak,Another Problem on Strings,1
priyansupulak,Flowers,1
priyansupulak,Boredom,1
priyansupulak,Sleeping Schedule,1
priyansupulak,Air Conditioner,1
priyansupulak,Ayoub's function,1
priyansupulak,Perfect Keyboard,1
priyansupulak,National Project,1
priyansupulak,String Coloring (easy version),1
priyansupulak,Mind Control,1
priyansupulak,Array Sharpening,1
priyansupulak,Even But Not Even,1
priyansupulak,Product of Three Numbers,1
priyansupulak,Dr. Evil Underscores,1
priyansupulak,Interesting Subarray,1
priyansupulak,Christmas Trees,1
priyansupulak,Friends and Gifts,1
priyansupulak,Berry Jam,1
priyansupulak,Long Beautiful Integer,1
priyansupulak,Modulo Equality,1
priyansupulak,Equation,1
priyansupulak,A and B,1
priyansupulak,Diverse Matrix,1
priyansupulak,Dice Tower,1
priyansupulak,Competitive Programmer,1
priyansupulak,Remove One Element,1
priyansupulak,Azamon Web Services,1
priyansupulak,Yet Another Broken Keyboard,1
priyansupulak,Beautiful Sequence,1
priyansupulak,Beautiful Regional Contest,1
priyansupulak,Beautiful Numbers,1
priyansupulak,Character Swap (Hard Version),1
priyansupulak,Platforms Jumping,1
priyansupulak,Tile Painting,1
priyansupulak,Payment Without Change,1
priyansupulak,Good ol' Numbers Coloring,1
priyansupulak,Constanze's Machine,1
priyansupulak,Restricted RPS,1
priyansupulak,By Elevator or Stairs?,1
priyansupulak,p-binary,1
priyansupulak,Forgetting Things,1
priyansupulak,Binary Palindromes,1
priyansupulak,Broken Keyboard,1
priyansupulak,Good Numbers (hard version),1
priyansupulak,Ivan the Fool and the Probability Theory,1
priyansupulak,Balanced Tunnel,1
priyansupulak,Kill `Em All,1
priyansupulak,Save the Nature,1
priyansupulak,Strings Equalization,1
priyansupulak,Pipes,1
priyansupulak,Equalize Prices Again,1
priyansupulak,XOR Equation,1
priyansupulak,Given Length and Sum of Digits...,1
priyansupulak,Creating a Character,1
priyansupulak,Cut Ribbon,1
priyansupulak,Equalizing by Division (hard version),1
priyansupulak,Equalizing by Division (easy version),1
priyansupulak,"Anna, Svyatoslav and Maps",1
priyansupulak,Remove the Substring (easy version),1
priyansupulak,Remove the Substring (hard version),1
priyansupulak,Common Divisors,1
priyansupulak,Block Adventure,1
priyansupulak,Maximum Median,1
priyansupulak,Zero Array,1
priyansupulak,RGB Substring (easy version),1
priyansupulak,Robot Breakout,1
priyansupulak,Odd Sum Segments,1
priyansupulak,Array Splitting,1
sac4van,Nezzar and Colorful Balls,1
sac4van,Subsequence Hate,1
sac4van,Orac and LCM,1
sac4van,String Modification,1
sac4van,Count Subrectangles,1
sac4van,Dreamoon Likes Coloring,1
sac4van,K-Complete Word,1
empresst,Vanya and Fence,1
empresst,Beautiful Year,1
empresst,Word,1
empresst,Nearly Lucky Number,1
empresst,Queue at the School,1
empresst,Fence,1
empresst,a^b - b^a,1
empresst,Floor Number,1
empresst,Word Capitalization,1
empresst,C+=,1
empresst,Short Substrings,1
empresst,Function Height,1
empresst,Vasya and Chocolate,1
empresst,Odd Selection,1
empresst,Fluctuations of Mana,1
empresst,Sequence with Digits,1
empresst,Same Parity Summands,1
empresst,Nastya and Rice,1
empresst,Taxi,1
empresst,Pens and Pencils,1
empresst,EhAb AnD gCd,1
empresst,Raising Bacteria,1
empresst,Chat room,1
empresst,Again?,1
empresst,Sum of Odd Integers,1
empresst,Filya and Homework,1
empresst,Memory and Trident,1
empresst,Ternary XOR,1
empresst,Array with Odd Sum,1
empresst,Minutes Before the New Year,1
empresst,Sweet Problem,1
empresst,Sweets Eating,1
empresst,Forgetting Things,1
empresst,Stones,1
empresst,CME,1
empresst,Equalize Prices Again,1
empresst,Theatre Square,1
empresst,Dawid and Bags of Candies,1
empresst,Choose Two Numbers,1
empresst,Tokitsukaze and Enhancement,1
empresst,Divide it!,1
empresst,Vus the Cossack and a Contest,1
empresst,There Are Two Types Of Burgers,1
empresst,Serval and Bus,1
empresst,Way Too Long Words,1
picklesFriend,Kuroni and Simple Strings,1
picklesFriend,Students and Shoelaces,1
picklesFriend,Network Topology,1
picklesFriend,"Rook, Bishop and King",1
picklesFriend,Spider Man,1
picklesFriend,Bad Sequence,1
picklesFriend,Cutting,1
picklesFriend,Cut Ribbon,1
picklesFriend,Game with Telephone Numbers,1
picklesFriend,Vitaliy and Pie,1
picklesFriend,Rank List,1
picklesFriend,Restricted RPS,1
picklesFriend,Obtain Two Zeroes,1
picklesFriend,Snacktower,1
picklesFriend,Chloe and the sequence ,1
picklesFriend,Dominated Subarray,1
picklesFriend,Social Network (hard version),1
picklesFriend,The Festive Evening,1
picklesFriend,Squares and Segments,1
picklesFriend,Fedor and New Game,1
picklesFriend,Tavas and SaDDas,1
picklesFriend,Metro,1
picklesFriend,Polycarp Training,1
picklesFriend,Love Triangle,1
picklesFriend,Dreamoon and WiFi,1
picklesFriend,Random Teams,1
picklesFriend,Pashmak and Flowers,1
picklesFriend,Count The Blocks,1
picklesFriend,Sum of Odd Integers,1
picklesFriend,Watermelon,1
1805202,Permutation Minimization by Deque,1
1805202,K-divisible Sum,1
1805202,Sushi for Two,1
1805202, Déjà Vu,1
1805202,Regular Bracket Sequences,1
1805202,Exciting Bets,1
1805202,Eshag Loves Big Arrays,1
1805202,Ordinary Numbers,1
1805202,Red and Blue Beans,1
1805202,The Cake Is a Lie,1
1805202,Fillomino 2,1
1805202,TMT Document,1
1805202,Almost Rectangle,1
1805202,Math,1
1805202,Is it rated - 2,1
1805202,Xenolith? Hippodrome?,1
1805202,GCD Sum,1
1805202,Epic Transformation,1
1805202,Binary Removals,1
1805202,Split it!,1
1805202,K-th Largest Value,1
1805202,Arena,1
1805202,Yet Another String Game,1
1805202,Nezzar and Lucky Number,1
1805202,In-game Chat,1
1805202,Buy the String,1
1805202,Mortal Kombat Tower,1
1805202,Discrete Centrifugal Jumps,1
1805202,Ahahahahahahahaha,1
1805202,Way Too Long Words,1
1805202,Decrease the Sum of Digits,1
1805202,Yet Another Two Integers Problem,1
1805202,Team,1
1805202,Theatre Square,1
1805202,Watermelon,1
hkbansal1997,PizzaForces,1
hkbansal1997,AquaMoon and Two Arrays,1
hkbansal1997,AND Sequences,1
hkbansal1997,Min Cost String,1
hkbansal1997,GCD Length,1
hkbansal1997,Killjoy,1
hkbansal1997,Digit Game,1
hkbansal1997,Circle of Monsters,1
hkbansal1997,Boboniu Plays Chess,1
hkbansal1997,Maximum Distributed Tree,1
hkbansal1997,Move Brackets,1
hkbansal1997,Farewell or Best Wishes,1
hkbansal1997,Amber Kand,1
hkbansal1997,Kvass and the Fair Nut,1
hkbansal1997,A Prank,1
hkbansal1997,Math,1
hkbansal1997,Vasya and a Tree,1
hkbansal1997,Edge Deletion,1
hkbansal1997,Divisor Subtraction,1
hkbansal1997,Cram Time,1
hkbansal1997,Labyrinth,1
hkbansal1997,Heaters,1
hkbansal1997,Make It Equal,1
hkbansal1997,Permutation Game,1
hkbansal1997,King Escape,1
hkbansal1997,Cashier,1
hkbansal1997,Maximum Subrectangle,1
hkbansal1997,Alternating Sum,1
hkbansal1997,Messages,1
hkbansal1997,The Wu,1
hkbansal1997,The Phone Number,1
hkbansal1997,The Rank,1
hkbansal1997,Vasya and Triangle,1
hkbansal1997,Enlarge GCD,1
hkbansal1997,New Building for SIS,1
hkbansal1997,Bicolorings,1
hkbansal1997,Vasya and Multisets,1
hkbansal1997,Vasya And Password,1
hkbansal1997,Nested Segments,1
hkbansal1997,Lara Croft and the New Game,1
hkbansal1997,Minimum Binary Number,1
hkbansal1997,Tree Reconstruction,1
hkbansal1997,Petya and Array,1
hkbansal1997,Array Product,1
hkbansal1997,Coffee Break,1
hkbansal1997,Vasya and Arrays,1
hkbansal1997,Diagonal Walking v.2,1
hkbansal1997,Slime,1
hkbansal1997,Non-Coprime Partition,1
hkbansal1997,Shashlik Cooking,1
hkbansal1997,Palindrome Dance,1
hkbansal1997,Valid BFS?,1
hkbansal1997,Equalize,1
hkbansal1997,Packets,1
hkbansal1997,Order book,1
hkbansal1997,Unnatural Conditions,1
hkbansal1997,Rectangles,1
hkbansal1997,Concatenated Multiples,1
hkbansal1997,Maximal Intersection,1
hkbansal1997,Minimum Value Rectangle,1
hkbansal1997,Bracket Subsequence,1
hkbansal1997,Array Restoration,1
hkbansal1997,Single Wildcard Pattern Matching,1
hkbansal1997,Pair of Toys,1
hkbansal1997,Vasya And The Matrix,1
hkbansal1997,Vasya And The Mushrooms,1
hkbansal1997,Death Note,1
hkbansal1997,Stars Drawing (Hard Edition),1
hkbansal1997,Walking Between Houses,1
hkbansal1997,Songs Compression,1
hkbansal1997,Photo of The Sky,1
hkbansal1997,And,1
hkbansal1997,Two Strings Swaps,1
hkbansal1997,Three Parts of the Array,1
hkbansal1997,Polycarp's Practice,1
hkbansal1997,Zebras,1
hkbansal1997,Vile Grasshoppers,1
hkbansal1997,Mahmoud and Ehab and another array construction task,1
hkbansal1997,Mahmoud and Ehab and the message,1
hkbansal1997,Greedy Arkady,1
hkbansal1997,Paper Airplanes,1
hkbansal1997,Mancala,1
hkbansal1997,Valhalla Siege,1
hkbansal1997,Points and Powers of Two,1
hkbansal1997,Annoying Present,1
hkbansal1997,Minimum Ternary String,1
hkbansal1997,Polycarp and Div 3,1
hkbansal1997,Posterized,1
hkbansal1997,Links and Pearls,1
hkbansal1997,Post Lamps,1
hkbansal1997,Graph And Its Complement,1
hkbansal1997,Bracket Sequences Concatenation Problem,1
hkbansal1997,Micro-World,1
hkbansal1997,Tree Constructing,1
hkbansal1997,Coins and Queries,1
hkbansal1997,Binary String Constructing,1
hkbansal1997,Convert to Ones,1
hkbansal1997,Cutting,1
hkbansal1997,Balloons,1
hkbansal1997,Knights of a Polygonal Table,1
hkbansal1997,Fingerprints,1
hkbansal1997,Treasure Hunt,1
hkbansal1997,"Pizza, Pizza, Pizza!!!",1
hkbansal1997,Light It Up,1
hkbansal1997,Finite or not?,1
hkbansal1997,Game,1
hkbansal1997,World Cup,1
hkbansal1997,Candies,1
hkbansal1997,If at first you don't succeed...,1
hkbansal1997,Equalize the Remainders,1
hkbansal1997,Fair,1
hkbansal1997,Reachability from the Capital,1
hkbansal1997,Alphabetic Removals,1
hkbansal1997,Nastya and a Wardrobe,1
hkbansal1997,Row,1
hkbansal1997,"Divide by three, multiply by two",1
hkbansal1997,Nastya Studies Informatics,1
hkbansal1997,A Blend of Springtime,1
hkbansal1997,Grandma Laura and Apples,1
howkeye,Swaps,1
howkeye,Slay the Dragon,1
howkeye,Planet Lapituletti,1
howkeye,Interesting Function,1
howkeye,Balance the Bits,1
howkeye, Déjà Vu,1
howkeye,Square-free division (hard version),1
howkeye,Square-free division (easy version),1
howkeye,M-arrays,1
howkeye,Guessing the Greatest (easy version),1
howkeye,Shifting Stacks,1
howkeye,Cheap Dinner,1
howkeye,Maximum Distributed Tree,1
howkeye,505,1
howkeye,Suborrays,1
howkeye,Applejack and Storages,1
howkeye,Yet Another Yet Another Task,1
howkeye,Ternary String,1
howkeye,Not So Simple Polygon Embedding,1
howkeye,Simple Polygon Embedding,1
howkeye,Alarm Clock,1
howkeye,Restorer Distance,1
howkeye,Count Triangles,1
howkeye,Puzzle Pieces,1
howkeye,Sorted Adjacent Differences,1
howkeye,Road To Zero,1
howkeye,Binary Period,1
howkeye,Nastya and Rice,1
howkeye,Kaavi and Magic Spell,1
howkeye,Linova and Kingdom,1
howkeye,Circle of Monsters,1
howkeye,Minimum Euler Cycle,1
howkeye,Challenges in school №41,1
howkeye,Kind Anton,1
howkeye,Standard Free2play,1
howkeye,Kill `Em All,1
howkeye,The least round way,1
howkeye,Unstable String Sort,1
howkeye,Chips Moving,1
howkeye,Mike and Children,1
howkeye,Technogoblet of Fire,1
howkeye,Asya And Kittens,1
howkeye,Birthday,1
howkeye,Draw!,1
howkeye,Polycarp and Hay,1
howkeye,Valera and Elections,1
howkeye,Digital root,1
howkeye,Digits Sequence Dividing,1
howkeye,Reach Median,1
howkeye,Packets,1
howkeye,Vasya And The Mushrooms,1
howkeye,PolandBall and Forest,1
howkeye,Kefa and Park,1
saxax64907,Program,1
saxax64907,No More Inversions,1
saxax64907,String LCM,1
saxax64907,Replacing Elements,1
moonlight_d,Productive Meeting,1
moonlight_d,Hyperset,1
moonlight_d,New Year and Ascent Sequence,1
moonlight_d,Interesting Subarray,1
moonlight_d,Lose it!,1
moonlight_d,Christmas Spruce,1
moonlight_d,Modular Exponentiation,1
moonlight_d,Many Equal Substrings,1
moonlight_d,Plasticine zebra,1
moonlight_d,Weakened Common Divisor,1
moonlight_d,Doggo Recoloring,1
moonlight_d,Minimum Value Rectangle,1
moonlight_d,Array Restoration,1
moonlight_d,Single Wildcard Pattern Matching,1
moonlight_d,The Wu,1
moonlight_d,The Phone Number,1
moonlight_d,Masha and geometric depression,1
moonlight_d,Anastasia and pebbles,1
moonlight_d,Stars Drawing (Hard Edition),1
moonlight_d,Walking Between Houses,1
moonlight_d,Songs Compression,1
moonlight_d,Photo of The Sky,1
moonlight_d,And,1
moonlight_d,Border,1
moonlight_d,Fly,1
moonlight_d,Crazy Town,1
moonlight_d,Misha and Forest,1
moonlight_d,Misha and Changing Handles,1
moonlight_d,Contest,1
moonlight_d,Xor-Paths,1
moonlight_d,If at first you don't succeed...,1
moonlight_d,A Tide of Riverscape,1
moonlight_d,Three displays,1
moonlight_d,Addition on Segments,1
moonlight_d,Bookshelves,1
moonlight_d,Liebig's Barrels,1
moonlight_d,Cut 'em all!,1
moonlight_d,Bus of Characters,1
moonlight_d,Row,1
moonlight_d,Kuro and Walking Route,1
moonlight_d,Minesweeper,1
moonlight_d,Treasure Hunt,1
moonlight_d,"Pizza, Pizza, Pizza!!!",1
moonlight_d,Mentors,1
moonlight_d,Bus Video System,1
moonlight_d,Stairs and Elevators,1
moonlight_d,Watering System,1
moonlight_d,Mind the Gap,1
moonlight_d,Posterized,1
moonlight_d,Marlin,1
moonlight_d,Links and Pearls,1
moonlight_d,Consecutive Subsequence,1
moonlight_d,Two-gram,1
moonlight_d,Less or Equal,1
moonlight_d,Nested Segments,1
moonlight_d,Lara Croft and the New Game,1
moonlight_d,Minimum Binary Number,1
moonlight_d,Valhalla Siege,1
moonlight_d,Mancala,1
moonlight_d,Battleship,1
moonlight_d,Kirill And The Game,1
moonlight_d,Merge Equals,1
moonlight_d,Make a Square,1
moonlight_d,Students in Railway Carriage,1
moonlight_d,Equator,1
moonlight_d,Check the string,1
moonlight_d,Pair Of Lines,1
moonlight_d,Mahmoud and Ehab and the message,1
moonlight_d,A Map of the Cat,1
moonlight_d,I'm Feeling Lucky!,1
moonlight_d,Is This a Zebra?,1
moonlight_d,Zebras,1
moonlight_d,Weird Subtraction Process,1
moonlight_d,Partition,1
moonlight_d,Our Tanya is Crying Out Loud,1
moonlight_d,Points on the line,1
moonlight_d,Swap Adjacent Elements,1
moonlight_d,Water The Garden,1
moonlight_d,The Monster,1
moonlight_d,Radio Station,1
moonlight_d,New Year and Curling,1
moonlight_d,New Year and Buggy Bot,1
moonlight_d,Generate Login,1
moonlight_d,Segments,1
moonlight_d,Masha and Bears,1
moonlight_d,The Way to Home,1
moonlight_d,Dividing the numbers,1
moonlight_d,Months and Years,1
moonlight_d,Proper Nutrition,1
moonlight_d,Phone Numbers,1
moonlight_d,Rounding,1
moonlight_d,Boxes Packing,1
moonlight_d,Chtholly's request,1
moonlight_d,Beautiful Divisors,1
moonlight_d,Ralph And His Magic Field,1
moonlight_d,Wrath,1
moonlight_d,Greed,1
moonlight_d,Did you mean...,1
moonlight_d,Which floor?,1
moonlight_d,Maxim Buys an Apartment,1
moonlight_d,Arpa and an exam about geometry,1
moonlight_d,Rectangles,1
moonlight_d,Diversity,1
moonlight_d,Unimodal Array,1
moonlight_d,Sasha and Sticks,1
moonlight_d,The Meaningless Game,1
moonlight_d,Godsend,1
moonlight_d,Arya and Bran,1
moonlight_d,Star sky,1
moonlight_d,Text Volume,1
pooja_1010,Watermelon,1
pooja_1010,Short Substrings,1
anditso,Huron Jam,1
anditso,Planet Lapituletti,1
anditso,Anti-knapsack,1
anditso,Yet Another Crosses Problem,1
anditso,Accordion,1
anditso,Vasya and Isolated Vertices,1
anditso,Reach Median,1
anditso,WOW Factor,1
anditso,Mahmoud and Ehab and the bipartiteness,1
anditso,Little Girl and Game,1
anditso,Obtain Two Zeroes,1
anditso,Bakery,1
anditso,Belted Rooms,1
anditso,Rumor,1
anditso,A Cookie for You,1
anditso,Nastya and Door,1
anditso,Закрытый ключ,1
anditso,Gravity Flip,1
anditso,Team,1
anditso,Way Too Long Words,1
anditso,Watermelon,1
anditso,Недели искусства,1
anditso,Странная функция,1
meangame,Casimir's String Solitaire,1
meangame,Soldier and Bananas,1
meangame,Hulk,1
meangame,Again Twenty Five!,1
meangame,Presents,1
meangame,Ezzat and Two Subsequences,1
meangame,PizzaForces,1
meangame,Potion-making,1
meangame,Friends and Candies,1
meangame,Petya and Strings,1
meangame,Stone Game,1
meangame,Anton and Letters,1
meangame,Domino piling,1
meangame,Next Round,1
meangame,Ciel and Robot,1
meangame,Team,1
meangame,Way Too Long Words,1
meangame,Watermelon,1
Byobe,Tricky Function,1
Byobe,Equidistant Vertices,1
Byobe,Cactus,1
Byobe,Old Floppy Drive ,1
Byobe,Frogs and mosquitoes,1
Byobe,Team-Building,1
Byobe,k-Tree,1
Byobe,The Grim Treaper,1
Byobe,The Child and Sequence,1
Byobe,Divisibility by Eight,1
Byobe,Solo mid Oracle,1
Byobe,Perform Easily,1
Byobe,Swedish Heroes,1
Byobe,Trick or Treap,1
Byobe,Sum Over Subsets,1
Byobe,Complicated Computations,1
Byobe,Prime Square,1
Byobe,Sneetches and Speeches 3,1
Byobe,Pear TreaP,1
Byobe,Reducing Delivery Cost,1
Byobe,Yet Another DAG Problem,1
Byobe,Realistic Gameplay,1
Byobe,String Deletion,1
Byobe,Numbers on Whiteboard,1
Byobe,String Reversal,1
Byobe,Boring Queries,1
Byobe,Babaei and Birthday Cake,1
Byobe,Fence,1
Byobe,Two Different,1
Byobe,Searchlights,1
Byobe,Number of Subsequences,1
Byobe,XOR Inverse,1
Byobe,REQ,1
Byobe,Unusual Sequences,1
Byobe,Bash and a Tough Math Puzzle,1
Byobe,Perfect Triples,1
Byobe,Edge Weight Assignment,1
Byobe,Filthy Rich Trees,1
Byobe,Cycle Free Flow,1
Byobe,Sloth Naptime,1
Byobe,Equal Product,1
Byobe,Maximum Sine,1
Byobe,Trash Problem,1
Byobe,Deleting Numbers,1
Byobe,Three Blocks Palindrome (hard version),1
Byobe,Complete Mirror,1
Byobe,Orac and Game of Life,1
Byobe,Orac and Medians,1
Byobe,Orac and LCM,1
Byobe,Array Walk,1
Byobe,Boboniu and Bit Operations,1
Byobe,Mastermind,1
Byobe,Traffic Lights,1
Byobe,Egor in the Republic of Dagestan,1
Byobe,Discrete Centrifugal Jumps,1
Byobe,Color the Fence,1
Byobe,Guess the Number,1
Byobe,Balanced Bitstring,1
Byobe,Minimum Product,1
Byobe,Stoned Game,1
Byobe,Power Sequence,1
Byobe,Removing Leaves,1
Byobe,Tree Requests,1
Byobe,Berland Beauty,1
Byobe,String Coloring (easy version),1
